freq	hypo
1		2008 baute die Schleeh-Tischlerei aus Baiersbronn die Krankenhausstation in Socogim, einem armen Stadtteil am Rande der Hauptstadt, in Rekordzeit von weniger als einer Woche - kostenlos.
1		Er sagte: "Wenn Sie mehrere Treffen mit anderen Hunden haben und ihr Schwanz häufig mit einem freundlicheren Verhalten verbunden ist und die rechte Seite ein weniger freundliches Verhalten hervorbringt, reagieren Sie auf der Grundlage dieser Erfahrung".
1		Am 15. März wird das Jubiläumsjahr offiziell eröffnet, und da Geisingen derzeit keinen geeigneten Veranstaltungsort hat, findet diese Startveranstaltung an dem Ort statt, an dem die beiden Städte vor 1.250 Jahren erstmals in Kirchen-Hausen dokumentiert wurden.
1		Die Quote von 3,1 Prozent ist tatsächlich besser als im Vorjahr und ist auch besser als im September ", aber wir hatten uns mehr erhofft", sagte Monika Felder-Bauer, amtierende Niederlassungsleiter der Beschäftigungsagentur in Sonthofen.
1		Diese Merkmale können sich in sekundären sexuellen Eigenschaften manifestieren, wie Muskelmasse, Haarverteilung, Brüste und Statur, primäre sexuelle Eigenschaften wie Reproduktionsorgane und Genitalien oder in Chromosomenstrukturen und Hormonen.
1		Edward Snowden, der Informations-Whistleblower der USA, erklärte, er sei bereit, nach Berlin zu reisen, um dem Deutschen Bundestag Beweise vorzulegen, falls die US-Sicherheitsbehörde und ihr Direktor Keith Alexander keine Antworten auf ihre Aktivitäten geben würden.
1		"Heute hat ein Meilenstein stattgefunden: Der Bau der bulgarischen Strecke der South Stream-Gaspipeline, dem großflächigsten und wichtigsten Projekt in Europa, wurde aufgenommen", sagte Gazprom-Vorsitzender Alexei Miller am Donnerstag in einer Erklärung.
1		ISLAMIST Mohamed Mursi versprach ein "neues Ägypten", als er den Amtseid übernahm, um der erste frei gewählte Präsident des Landes zu werden, und folgte auf Hosni Mubarak, der vor 16 Monaten aus dem Amt entlassen wurde.
1		Der Außenminister gab auch zu, dass er zusammen mit Barack Obama schuldig daran war, "automatisch Pilot" zu sein, als aufwieglerische Enthüllungen des Whistleblowers Edward Snowden über die Spionageaktivitäten der NSA auftraten.
1		Doch Dr. Arlene Baratz, ein Brustradiologe aus Pittsburgh, der eine Tochter mit einer Erkrankung der sexuellen Entwicklung hat und hunderten anderen in einer Unterstützungsgruppe hilft, sagte, dass das deutsche Gesetz sowohl Eltern als auch Kinder "stärken" werde.
1		Ditta leugnete Fehlverhalten und behauptete: "Wenn ich ein korrupter Rechtsanwalt wäre, was ich nicht bin, und ich Herrn Scarborough Informationen übermitteln wollte, würde ich nicht 15 Stunden warten, sondern würde es sofort tun".
1		Gemäß dem neuen Gesetz können Medienhäuser mit einer Geldstrafe von bis zu 20 Millionen kenianischen Schilling und einzelnen Journalisten bis zu einer Million belegt werden, wobei das zusätzliche Risiko besteht, dass sie "entlistet" werden oder keine offizielle Presseakkreditierung erhalten können.
1		Zwei Detektive verfolgten den Verdächtigen und beobachteten ihn, als er in Dittas Haus eintraf und sah, dass er die Drogen, die eine Reinheit von 60 Prozent unter den Behältern des Anwalts hatten, in einen schwarzen Golfschuh legte.
1		Die Dreikönig-Sänger traten dann selbst auf, was Hansjakob zu einem Ausruf veranlasste: "Oh wie schön, das bringt Erinnerungen an meine Kindheit in einer Dreikönig-Gruppe wieder ins Leben".
1		"Wir würden eine Überprüfung der CASA dahingehend begrüßen, dass sie den Einsatz elektronischer Geräte ermöglicht, da wir glauben, dass dies die Kundenerfahrung jetzt, wo wir (drahtlose In-flight-Unterhaltung) auf unseren Flugzeugen haben, verbessern wird", sagte ein Sprecher.
1		Nach fünf Jahren robusten Wachstums seit der globalen Finanzkrise und billigen Krediten, die durch eine lockere Geldpolitik in den Industrieländern angetrieben werden, wenden sich Familien mit niedrigem und mittlerem Einkommen an Pfandläden, um die Differenz auszugleichen, wenn sich ihre Volkswirtschaften langsam entwickeln.
1		Ehemalige News des weltweiten Herausgebers Andy Coulson sollen "Telefonhacking, Überwachung und Konfrontation" verwendet haben, um einen Scheintipp über eine Affäre mit dem damaligen Heimsekretär Charles Clarke zu bestätigen.
1		So zufrieden Ralf Rangnick mit der aktuellen Siegerform der Tischtopfer der österreichischen Bundesliga ist, äußerte sich Red Bull Salzburg, der Sporting Director der "Bulls" gleichermaßen enttäuscht über die Schiedsrichter.
1		Das Landgericht Konstanz hat einen 33-jährigen Mann von St. Georgen zu dreieinhalb Jahren Gefängnis wegen ausbeuterischen Menschenhandels, Zuhälterei, Drohungen und schweren Körperschäden verurteilt.
1		Margarine anstelle von Butter, ein wenig mehr Backpulver und Bikarbonat Soda anstelle von Ei - Proctor hat es sogar geschafft, seine Schwiegereltern mit seinen veganischen Käsesorten zu überraschen.
1		Am Donnerstag gab ein amerikanischer Regierungsbeamter, der anonym bleiben wollte, gegenüber dem amerikanischen Nachrichtensender CNN eine Erklärung ab, in der er erklärte, dass israelische Kampfflugzeuge einen Tag zuvor einen Luftwaffenstützpunkt in der syrischen Stadt Latakia angegriffen hätten.
1		Angesichts dieser überwältigenden und stimmungsbestimmenden Leistung wurde das dritte Set nach einer etwas zahmen und spiritfreien Leistung für ein Endspiel von 3: 0 (25: 13, 25: 14, 25: 22) gewonnen.
1		Hubert Wermters Geschichte mit der Cäcilia Male Choral Society ist seit 60 Jahren Sänger und ist fast doppelt so lang wie die Geschichte des Herbstfestes, bei dem er feierlich geehrt wurde.
1		Bei einem Besuch des gleichnamigen Cafés auf dem Opschlag im Kreis Kleve mit Blick auf die Universität Rhein-Waal muss es nicht immer ein reines Déjà-vu-Gefühl bleiben.
1		Zum fünften Wartungstag im Anschluss an das Natura 2000-Projekt im Oberen Hotzenwald traf sich eine Gruppe engagierter Teilnehmer auf der kleinen Engländerhütte in Ibach.
1		Der Grund für den Wunsch, sich zu bewegen, liegt jedoch nicht in der Arachnophobie, sondern in der Angst, nicht in der Lage zu sein, die große Anzahl von Stufen bis zu ihrem Haus zu bewältigen, und in ihrem Heim im Alter, erklärte sie.
1		Die Zeitung beauftragte private Ermittler Glenn Mulcaire mit dem Hacken von Pawlbys Sprachnachrichten und trat ihr "Tür-Step" zu, aber Coulson rief auch ihre Sprachnachrichten an und ließ sie verlassen, hörte das Gericht.
1		Berichte, dass die US National Security Agency über den brasilianischen Ölkonzern Petrobras spiegelte und Zugang zu Daten von US-Wolkenanbietern wie Google und Yahoo erhielt, haben die Paranoia der Unternehmen über die staatliche Überwachung auf neue Höchststände verschärft.
1		Er räumte ein, dass die Eröffnungserklärung der YMCA gegenüber der Kommission ebenfalls falsch war, als er behauptete, "dass es externe Prüfungen der YMCA gegeben habe, die die YMCA als eine der Ersten in der Kindersicherheit anerkannt hätten".
1		Während Daley die Forschung als "Due Diligence" charakterisierte, teilte Martin CNN-Mitarbeiter Anderson Cooper mit, dass die Kampagne zur Wiederwahl eine bedeutende Investition in die Frage darstellte, ob sich der Schritt an den Umfragen auszahlen würde.
1		Doch seit Edward Snowden, der Auftragnehmer den Whistleblower wandte, begann, seine Sammlung von US-Überwachungsgeheimnissen freizugeben, sind sich die europäischen Regierungen und Unternehmensführer nicht mehr sicher, ob sie den Direktor beim Wort nehmen sollten.
1		Die Mehrheit der Amerikaner - sogar 158 Millionen von ihnen - wird dieses Jahr Halloween feiern und laut Angaben der National Retail Federation insgesamt 6,9 Milliarden Dollar für Süßigkeiten, Kostüme und Dekorationen ausgeben.
1		Während des Prozesses gab ein FBI-Agent zu Protokoll, dass Patek nach Geheimdienstberichten in Pakistan war, um sich mit bin Laden zu treffen, um die Verbindungen zwischen südostasiatischen Terrorgruppen und al-Qaida wiederherzustellen.
1		Die US-amerikanische Website Katholische Online hat sich auch gegen das deutsche Gesetz ausgesprochen und geschrieben, dass "wir zwei weitere Säulen der Zivilisation rückgängig machen, da die Welt in einen neuen Staat gezogen wird, in dem das Geschlecht eine Wahl ist, aber sexuelle Aktivität nicht ist".
1		Laut dem Abgeordneten der Grünen Partei Hans-Christian Ströbele behandelte sein überraschendes Treffen mit Snowden in Russland die Bedingungen, unter denen der ehemalige Geheime Service-Mitarbeiter vor einem deutschen Bezirksstaatsanwalt oder vor einem Untersuchungsausschuss eine Erklärung abgeben würde.
1		Ankläger Andrew Edis QC sagte dem Old Bailey, dass die Nachrichten der Welt im Mai 2005 ein falsches Gerücht hörten, dass Clarke seinen "attraktiven Sonderberater" Hannah Pawlby sehe.
1		"Dieses Gesetz ist drakonisch und sehr strafbar, und wir lehnen es ab", sagte Cyrus Kamau, Geschäftsführer der Capital Group - Heimat von CapitalFM, einem der angesehensten unabhängigen Radiosender Kenias und Nachrichtenwebsites.
1		Die Geräte, die jede Meile eines Autofahrers verfolgen und diese Informationen an Bürokraten weitergeben, stehen im Mittelpunkt eines umstrittenen Versuchs in Washington und den Planungsbüros des Bundesstaates, das veraltete System zur Finanzierung der amerikanischen Hauptstraßen zu überarbeiten.
1		Nick Kroll stieg in den Vordergrund einer tief greifenden Sitcom (FXX 's wunderbar rätselhafte Fantasy-Fußball-Thematik "Die Liga") und hat nun seine eigene Comedy Central Sketch-Show.
1		Sogar Stadionsager Norbert Dickel, der wieder einmal von den erfolgreichen Ergebnissen der letzten Tage sprach - der Derby-Sieg, der Sieg gegen Arsenal, die Vertragsverlängerung des Trainer Jörgen klopp - erweckte keinen Sinn.
1		Und die Koalition I-95, die 17 staatliche Transportabteilungen entlang der Ostseere umfasst (darunter Maryland, Pennsylvania, Virginia und Florida), prüft, wie sie den Wandel umsetzen könnten.
1		Der Journalist Ron Ben-Yishai, der für die Tageszeitung Yedioth Ahronoth schrieb, betonte, dass das syrische Regime zuvor bereits versucht hatte, in einigen Fällen erfolgreich Boden für Raketen an die Hisbollah zu liefern.
1		Assange befürchtet, dass er von Schweden an die Vereinigten Staaten ausgeliefert wird, um möglichen Spionagevorwürfen zu begegnen, nachdem er über 250.000 US-diplomatische Kabel auf der WikiLeaks-Anti-Geheimhaltungswebsite veröffentlicht hat.
1		OInce Sie verstehen, dass vor allem Erdnüsse können auch Tierzusatzstoffe als Kolourant enthalten, scheinen die Menschen schnell den Mut zu verlieren, wenn sie einem Verhaltenskodex mit so vielen Hürden und Fallstricken folgen.
1		Dies geschieht gleichzeitig mit einem möglichen Mangel an Ministern: Die protestantische lutherische Regionalkirche Hannover rechnet, dass sich die derzeitige Zahl der rund 1800 Pastoren bis 2030 halbiert.
1		"Er hat einen großen Interessenkonflikt bekommen, wenn es um bezahlten Elternurlaub geht, denn wenn eine dieser Töchter schwanger wird, wird er ein direktes Interesse haben, ob sie Urlaub bekommen oder nicht", sagte Herr Palmer.
1		"Obwohl es von vielen verschiedenen Säugetieren beträchtliche Beweise dafür gibt, dass die beiden Seiten des Gehirns für unterschiedliche Zwecke verwendet werden, muss noch viel von dem Detail ausgedacht werden - und Hunde sind keine Ausnahme", sagte er.
1		Jetzt untersucht er Behauptungen, die Herr Tripodi vom geheimen Interesse von Herrn Obeid an den Grundstücken kannte, nachdem am Donnerstag Beweise vom ehemaligen stellvertretenden Stabschef von Herrn Tripodi, Lynne Ashpole, vorgelegt wurden.
1		Patek, der fast 10 Jahre als einer der begehrtesten Südostasiens auf der Flucht verbrachte, wurde gestern wegen seiner Rolle beim Bau der Sprengkörper bei den Bombenanschlägen zu 20 Jahren Haft verurteilt.
1		Die Befürworter von Änderungen am Programm der NYPD zur Verhinderung und Gefährdung des Risikos sagen, dass die Änderungen unlautere Praktiken beenden, eine vertrauenswürdigere und wirksamere Polizeieinheit bilden und Einfluss darauf nehmen können, wie andere Polizeibehörden diese Politik nutzen.
1		Cameron Doerksen, ein Analytiker der National Bank Financial, senkte seine Rating-Bewertung am Donnerstag auf "Sektor-Performance" aufgrund des "Leistungsverhaltens" mit der Ansicht, dass die Aktien in den nächsten ein oder zwei Quartalen nur begrenzt an Aufwärtstrend gewinnen konnten.
1		Auf der überwiegend leeren Bühne - mit einer wichtigen Voraussetzung: einem Krümmungssofa, auf das sich die Gussteile auf das Kopieren und Masturbieren beziehen - arbeitet das 8-Personen-Ensemble durch das Textmaterial.
1		"Papst Franziskus hat beschlossen, seine Entscheidung mitzuteilen, die Konsistenz des Februar im Voraus zu widerrufen, um die Planung anderer Treffen mit der Teilnahme von Kardinälen aus verschiedenen Teilen der Welt zu erleichtern", sagte Lombardi.
1		Nach Angaben thailändischer Rechtsquellen wurde Bamford von einer lokalen Anwältin in Phuket vertreten, warnte aber davor, dass die Berufung dazu führen könnte, dass das Gericht seine Haftstrafe um bis zu zwei Jahre verlängert und sie gezwungen hätte, sie in einem Gefängnis für Erwachsene zu verklagen.
1		Rockstar, das Konsortium, das die Nortel-Patente für 4,5 Milliarden US-Dollar kaufte, verklagte Samsung Electronics Co Ltd, HTC Corp, Huawei und vier weitere Unternehmen für Patentverletzungen beim U.S. District Court in Texas.
1		Herr Hare, der bei der YMCA begann, als er 21 war, räumte ein Management "von mir nach unten" ein, indem er Lord rekrutierte und es versäumte, sicherzustellen, dass die Mitarbeiter Klarheit über ihre Verpflichtung hatten, Verstöße gegen die sichere Politik von Kindern zu melden.
1		Herr Hare sagte, er habe dem YMCA NSW-Vorstand seine Ansicht dargelegt, dass die Lehre für die Organisation aus dem "Jonathan Lord-Vorfall" "nicht darin besteht, dass es um die Berichterstattung durch Mitarbeiter geht", und der Vorstand stimmte ihm zu.
1		Der Neuseeländer ist seit 13 Jahren Veganer, und in Lampertheim kann er (fast) alles finden, was er braucht, um zu bekommen ". 1997 habe ich meine Diät angepasst und bin Vegetarier geworden".
1		Er weigerte sich jedoch, dem Fußballverband die geplante Einkommenssteuer von 75% zu ersparen, die denjenigen auferlegt werden sollte, die über eine Million €pro Jahr verdienen, die jedes Unternehmen im Land ab 2014 für zwei Jahre zahlen muss.
1		Im Juni wurde ein 52-jähriger Australier, Norrie May-Welby, die erste anerkannte "genderlose" Person der Welt, nachdem er einen Rechtsbehelf erlangte, einen "unbestimmten" Geschlechterstatus für das Leben beizubehalten.
1		Die Erfahrung von Theresa Rütten, dem Leiter des Bürgerlebens im Alter in der Landeshauptstadt, ist auch, dass "die Mehrheit der Alten in Stuttgart so lange wie möglich in ihrem eigenen Zuhause bleiben möchte".
1		Aufgrund der politischen Unruhen im Land war es nicht möglich, so viele Reisen wie geplant zu unternehmen, aber aus diesem Grund sind viele örtliche Ärzte nach Deutschland gekommen, um zu einer Vielzahl von Themen an Vorträgen teilzunehmen.
1		Der einzige Nachfolgekandidat des Bürgermeisters Norbert Brugger, der aufgrund seines Alters nicht mehr kandidiert, ist bisher der 46-jährige Bankier und Wirtschaftsökonom Dieter Köpfler aus Löffingen.
1		Dem Stil entsprechend reiste er mit einer zweiachsigen Pferdekutsche von Schwarzwälder Füchsen im Besitz von Erich Becherer aus Mühlenbach.
