freq	hypo
1		Für große Unternehmen wird inzwischen schon lange die Botschaft verbreitet, dass die Abholung eines kostenlosen USB-Sticks auf einer Messe bzw. das Verlassen eines unbewachten Laptops in einem Hotelzimmer zumindest unklug seien.
1		Jenny Slate spielte zudem bereits bei zahlreichen Auftritten in "Saturday Night Live" sowie "Parks and Recreation" mit; sie ist allerdings vor allem für ihre virale Videoserie "Marcel the Shell with Shoes On" bekannt.
1		Darüber hinaus hatte man Yangcheng Evening News Group dazu beauftragt, eine vollständige Korrektur von New Express vorzunehmen - und empfahl zudem, die zuständigen Personen bei New Express zu untersuchen und gleichzeitig das Führungsteam von New Express umgehend zu überarbeiten.
1		Was die Männer betrifft, so gehe ich davon aus, dass wir dank The Walking Dead zahlreiche Zombies erleben werden - und ich werde zudem darauf wetten, dass die Daft Punk-Männer dieses Jahr diese Möglichkeit in unsere Instagram-Feeds integrieren werden.
1		Er empfahl den Eltern eines Jungen, dessen Penis in einer verpfuschten Beschneidung abgeschnitten war, das Kind vollständig zu kastrieren, zugleich seine Hoden zu entfernen und ihn anschließend als Mädchen aufzuziehen.
1		Kardinäle sind die höchsten Geistlichen in der katholischen Kirche unterhalb des Papstes - und sie sind es zudem, welche die Päpste wählen. Deshalb wird Franziskus seine erste Gruppe von Männern ernennen, welche letztlich dabei helfen werden, seinen Nachfolger zu wählen.
1		"Ägypten ist heute ein ziviler, nationaler, rechtsstaatlicher und moderner Staat", sagte Mursi in einem blauen Geschäftsanzug und einer roten Krawatte den Richtern in der holzverkleideten Kammer, in der er den Amtseid übernahm.
1		Darüber hinaus gibt es Geld für stationäre Kliniken in Hobart und Launceston, bessere Betreuung nach dem Krankenhaus, medizinische Fachausbildung, Dienstleistungen im Bereich psychischer Gesundheit sowie die Einführung elektronischer Persönlichkeitsbehandlungssysteme in lokalen Krankenhäusern.
1		Senator Chris Murphy von Connecticut erklärte, dass er diese Woche mit Mitgliedern des Europäischen Parlaments und anderen gesprochen habe und er besorgt sei über ihre Drohungen, aufgrund von Frustration über die Überwachung durch die Nationale Sicherheitsbehörde die Teilnahme an Antiterrororganisationen einzustellen.
1		Tatsächlich besteht eine derartige Nachfrage in allen Teilen Südostasiens - wo die Haushaltsschulden steigen - darin, dass ValueMax, wo sie ihre Transaktion durchführt, diese Woche zur dritten Pfandbriefgesellschaft an der Börse in Singapur wurde.
1		Während Amerikas Straßenplaner Schwierigkeiten damit haben, Geld zu finden, um ein zerfallendes Autobahnsystem zu reparieren, beginnen viele inzwischen eine Lösung in einer kleinen Blackbox zu erkennen, die perfekt durch das Armaturenbrett Ihres Autos passt.
1		Dieses von Caroline Hirsch, der Gründerin der herausragenden Institution Carolines, initiierte und überwachte Festival feiert dieses Jahr sein zehnjähriges Jubiläum - mit mehr als sechzig Aufführungen in kleinen Clubs und großen Theatern.
1		Deshalb freuen wir uns darauf, gemeinsam mit der britischen Regierung Möglichkeiten zur Einführung eines Hochgeschwindigkeitszugs nach Schottland zu prüfen - und damit Vorteile für alle zu schaffen sowie gleichzeitig die von der schottischen Regierung bereits geplante Linie Glasgow-Edinburgh zu ergänzen.
1		Die Regierung meinte, dass es nicht überraschend kommen dürfte, dass 5 Prozent der Bevölkerung, welche eine Versicherung abschließen, möglicherweise gezwungen seien, ihre Pläne zu ändern, weil ihre Deckung nicht den neuen Standards entspricht, die gemäß dem Affordable Care Act vorgeschrieben seien.
1		Sie stolpern in Zellophan oder in Gurdeln und stolpern dabei auf gefährlich hohen Absätzen über das gesamte Spektrum hinweg - entweder liefern sie Monologe an der Spitze ihrer Stimmen oder liegen völlig still auf der Bühne.
1		"Man entwickelt schrittweise einen internen Scanner und weiß, nach welchen Symbolen und Logos man suchen muss". Proctor hat inzwischen gelernt: "Manchmal ist es besser, auch kleine Schritte zu unternehmen, statt still zu stehen oder stolpern zu gehen".
1		TSV Freudenstadt I: Dominik Bäuerle, Yannik Büchle, Sebastian Dölker, Felix Pälchen, Stefan Räller, Simon Schenk und Eduard Schulz.
1		"Zwar können wir unsere Überwachungsprogramme ändern, um die Rechte der Europäer besser zu schützen; gleichzeitig müssen sie sich allerdings damit abfinden, dass wir nicht die einzigen seien, die vor Spionage stehen", sagte Murphy.
1		Im Mai erklärte er auf der Gemeinderatssitzung, dass er Angst vor dem Ergebnis des Kurortes habe, falls die Bevölkerung im Rahmen des lokalen Referendums gegen die Pläne eines Kur- und Wellnesskomplexes auf der Schweizer Wiese stimmen solle.
1		Bei seiner Amtseinführung vor dem Obersten Verfassungsgericht wurde Mursi zugleich zum ersten frei gewählten islamistischen Präsidenten der arabischen Welt und zum fünften Staatsoberhaupt Ägyptens seit dem Sturz der Monarchie vor etwa 60 Jahren.
1		"Derzeit gibt es einen gefährlichen Trend: Mane und Alan werden als Taucher bezeichnet", sagte er auf einer Pressekonferenz in Salburg am Donnerstag und verteidigte damit die beiden kniffligen Offensivspieler.
1		Darüber hinaus sind an diesem Projekt auch die Industrie- und Handelskammer in Neubrandenburg sowie der Deutsche Hotel- und Gaststätte in Mecklenburg-Vorpommern beteiligt.
1		Anschließend machten sie einen Spaziergang durch das geschäftige Treiben der New Yorker Straßen - über das Rockerfeller Center - hin zum Central Park, der eine ideale Gelegenheit bot, sich in der Herbstsonne auszuruhen.
1		Unter der Leitung von Hermann Schneider wird der Chor durch das Blasensemble der Frohsinn Tennenbronn Music Society sowie durch Noemi Lokodi auf der Orgel begleitet.
1		Insgesamt wurden insgesamt vier Straßenverkehrssicherheitskontrollen durchgeführt; zudem wurde ein Kreisverkehr in Betracht gezogen; dieser Vorschlag wurde allerdings aufgrund der engen Grenzen der Knotenpunkte Sulzbachweg / Kirchstrasse abgelehnt.
1		Mit ihrem Lied "O Jesulein" begeisterten sie zugleich das Publikum in der Freihof - ebenso wie der Storchentagskinder mit seinem lautstarken Schrei von "Heraus, Heraus".
1		Die Schwarzwälder Bote möchte in Zusammenarbeit mit Bauhaus und der Sparkasse Zollernalb die Institutionen dabei unterstützen, Bau- und Renovierungswünsche zu erfüllen.
1		Aufgrund des zeitlichen Unterschieds waren die SchülerInnen beinahe 24 Stunden lang unterwegs - unter dem Motto "Die Stadt schläft niemals" - und wurde anschließend durch einen Ausflug zum Times Square abgerundet.
1		Libertaristen haben sich gemeinsam mit Umweltgruppen dafür engagiert, dem Staat die Möglichkeit zu geben, die kleinen Kisten zu nutzen, um den Überblick über die Meilen, die Sie fahren, zu behalten - und möglicherweise auch dort, wo Sie diese fahren - und anschließend die Informationen dazu zu nutzen, Steuererklärungen auszuarbeiten.
1		Auf die Frage hin, ob er wieder in das Amt des Premierministers zurückkehren könnte, wurde Herr Blair vom Londoner Evening Standard mit folgenden Worten zitiert: "Ja, sicher, aber es dürfte wahrscheinlich nicht passieren - so ist es doch so"...
1		Er prägte den Begriff "Geschlechteridentität" und argumentierte, dass soziale und ökologische Signale - wie Eltern ein Kind aufziehen - mit den Genen und Hormonen eines Kindes zusammenwirkten, um dadurch zu beeinflussen, ob diese Person als männlich oder weiblich identifiziert wurde.
1		Die Royal Bank of Scotland hat zwei Händler in ihrer Devisenabteilung suspendiert - je nachdem, wie zwei mit der Situation vertraute Personen agieren - und dies in einem weiteren Zeichen, dass die globale Untersuchung seitens der Regulierungsbehörden hinsichtlich der vermuteten Manipulation des Devisenmarktes rasch an Dynamik gewinnt.
1		Darüber hinaus glaube ich, dass parteipolitischer Obstruktionsismus zu viele Bemühungen zunichte gemacht hat, um unsere Nation voranzubringen: etwa die Einwanderungsreform, eine öffentliche Option im Bereich der Gesundheitsversorgung sowie die Schließung des Stützpunktes in Guantanamo Bay.
1		"Dies ist ein erschreckender Ort und es ist durchaus berechtigt, sich zu fragen: Was gibt es denn, um zu verhindern, dass das Parlament morgen die Unabhängigkeit der Justiz einfach wegwirft?" In dem Papier wurde diese Gesetzesvorlage als verfassungswidrig kritisiert.
1		Ein Biosphärengebiet bietet auf Grundlage des international anerkannten Unesco-Status eine Chance auf eine nachhaltige wirtschaftliche und ökologische Entwicklung und erweitert damit das bisher mit dem Life-Projekt und den vorangegangenen Pflegetagen erreichte Ergebnis.
1		"Dieses langsame Tempo der Flugtests - auch wenn dies offenbar mit dem internen Zeitplan von Bombardier im Einklang steht - verstärkt unsere Ansicht, dass der Einstieg in den Flugbetrieb in das Q1 / 15-Gebiet verschoben werden könnte", sagte Doerksen.
1		"Als ich vor 13 Jahren mit dem Verzehr einer veganischen Diät begann, waren die Dinge noch schwieriger", sagt der Neuseeländer. Er weist darauf hin: "Man muss mit den Menschen reden und sie darauf aufmerksam machen".
1		Eine Erklärung der OPCW, welche eng mit den Vereinten Nationen zusammenarbeitet, erklärte, dass ihr Team "inzwischen zufrieden sei damit, dass es sämtliche erklärten kritischen Produktions- und Vermischungs- und Abfüllgeräte Syriens verifiziert - und zudem zerstört gesehen habe".
1		Im Verlauf dieser Aufführung wurde zudem die entsprechende aktive Szene beleuchtet: Santiago Kabine sowie die Bar der Sängerin Marie-Luise Gunst, welche mit ihren Liedern und schöner Stimme den kubanischen Lebensstil verkörpert.
1		"Nach vielen Jahren haben wir nun eine Vereinbarung mit der Internationalen Atomenergiebehörde getroffen, um die Differenzen aus den vergangenen Jahren aufzuklären", schrieb Außenminister Mohammed Dschawad Sarif auf seiner Facebook-Seite.
1		Sie wollen, dass die Regierung neuen Handelsbeziehungen mit Ländern wie China, Indien und Brasilien Priorität einräumt - statt sich in dem langen und mühevollen Prozess der Reform der obskuren EU-Institutionen festzustecken.
1		Normalerweise verlangen die Pfandbriefhändler in Singapur einen effektiven Jahreszins-Anteil von 17 Prozent - und zwar knapp über den 15,4 Prozent-Werten, die bei der United Overseas Bank angeboten werden - einem lokalen Kreditgeber mit Filiale im gleichen Einkaufszentrum.
1		Der 45-Jährige wurde wegen des Angriffs auf zwei Nachtclubs in der beliebten Touristengegend von Kuta für schuldig befunden, bei dem 202 Menschen ums Leben kamen - darunter 88 Australier - und weitere Verletzte entstanden.
1		Darüber hinaus veröffentlichte Bombardier in Montreal keinerlei Flugtestdaten für seine brandneuen Flugzeuge der CSeries und bot zudem keinerlei Updates darüber an, ob das Flugzeug bis zum nächsten September seinen ehrgeizigen Plan, kommerzielle Dienste in Anspruch zu nehmen, erfüllen wird.
1		Und schließlich - und das ist besonders bemerkenswert - stellte unsere Umfrage unter Wirtschaftsführern fest, dass eine klare Mehrheit dafür plädiere, dass Großbritannien einen Kurs der Vertragsänderung und eine Beziehung zur EU verfolgen solle, die auf Handel und nicht auf Politik basiert.
1		Thomas Bittner, Vorsitzender der Liberalen Parlamentarischen Fraktion und der Städtischen Vereinigung, unterstützt seine Fraktionskollegen: "Was mich ärgert, ist die Tatsache, dass die Sammelzeiten hier still geändert bzw. aufgehoben wurden".
1		In einem Pawnshop im Einkaufszentrum Bendemeer in Singapur tauscht Janani Amirthalinga ein paar Ohrringe aus, um dadurch die Schulgebühren ihrer Töchter zu bezahlen.
1		Im Mai stimmten sie dafür, die von der nationalen Gehaltskommission angeordneten Kürzungen aufzuheben und zugleich ihre saftigen Gehälter von etwa 532.000 Schilling pro Monat steuerfrei wieder einzuführen - was zu den höchsten weltweit zählt.
1		Der ehemalige NSW-Minister Joe Tripodi hat auf Antrag seines politischen Mentors Eddie Obeid, der verborgene Interessen an drei Immobilien auf staatlich kontrolliertem Land hatte, eine Änderung der maritimen Leasingpolitik abgelehnt.
1		Diese Ankündigung kam schließlich, als am Donnerstag in der Stadt Safira, wo Experten davon ausgehen, dass dort eine Produktionsstätte für chemische Waffen sowie Lagerstätten beheimatet seien, Kämpfe stattfanden - und zugleich berichtete er über die in Großbritannien ansässige syrische Beobachtungsstelle für Menschenrechte.
1		Die Jury hörte am Donnerstag, dass Coulson Herrn Blunkett wegen einer Angelegenheit mit einer verheirateten Frau konfrontiert habe, während er selbst den Ko-Angeklagten Rebekah Brooks sah, der damals verheiratet war.
1		Charlie Brown führte uns als Kinder in den The Great Pumpkin ein - und das Schnitzen einer Wagenlampe gleicht zugleich dem Verzieren eines Weihnachtsbaums - genau das haben wir bereits getan, seit wir klein waren.
1		Heute stand beim Liverpool Crown Court Ditta, einem Mitarbeiter der Anwaltskanzlei Forbes Solicitors mit Sitz in Blackburn, eine Schande bevor, nachdem er nach einem dreiwöchigen Prozess vor dem Liverpool Crown Court für schuldig befunden wurde, nämlich wegen zweifacher Missachtung seines Gerichtsverhaltens argumentiert hatte.
1		Der Theaterproduzent vereinte damit Elemente aus dem autobiografisch inspirierten Roman "Der Leibeigene" (1987) [Der Bondsman], in dem Prosa-Miniaturen aus "Leichnam, seine Familie belauernd" (2003) präsentiert wurden - und damit zugleich zugleich seine Familie ins Blickfeld rückt.
1		Ihre Besitzer Scott Alderson, 25, sowie seine Freundin Becky Hall, 20, waren damals im Flappit-Steinbruch in Denholme, West Yorkshire, unterwegs, um dort wieder mit Ruby zusammenzukommen und gleichzeitig dem West Yorkshire Fire and Rescue Service zu danken.
1		Während die Menschen in vergangenen Jahrhunderten dies übermäßig bewusst waren und sich dabei auf die Bilder von Himmel und Hölle konzentrierten - "die bislang unsere Ideen definiert haben" - zeichnet sich die zeitgenössische prophetische Lehre über die Hoffnung auf Verzehr eher durch eine gewisse Schämheit oder sogar Sprachlosigkeit aus.
1		In einer Erklärung auf ihrer offiziellen Webseite erklärten die Arktischen Affen: "Nach der Entscheidung, die Show in der LG Arena von Birmingham heute Abend zu verschieben und nachdem sie anschließend um medizinische Beratung gebeten hatten, müssen arktische Affen zudem die Show im Glasgow Hydro am Freitag, 1. November, verschieben".
1		Neben den uns bekannten Materialien, aus denen Sterne, Planeten und Lebensformen wie wir selbst zusammengesetzt sind, gibt es auch dunkle Materie, deren Gravitationskraft Galaxien und Galaxiehaufen zusammenhält und dunkle Energie, welche wiederum die Expansion des Universums beschleunigt.
1		Malcolm Delaney und Nihad Djedovic waren die erfolgreichsten Stürmer für das Münchner Team, welche in ihren ersten beiden Spielen klare Siege gegen die italienischen Champions Montepaschi Siena sowie gegen die polnischen Titelinhaber Zielona Góra gefeiert hatten.
1		Dies war Gegenstand kontroverser Diskussionen im Stadtrat, da einige Ratsmitglieder Zweifel an der Notwendigkeit einer Ausweitung dieses Weges hegen: Thomas Kipp fasste die Perspektive der Kritiker mit dieser Aussage zusammen: "Müssen wir so viel Geld aufgrund so geringer Fahrzeugmengen ausgeben?"
1		Beim nächsten Ökumenischen Diskussionsforum am Montag, dem 21. Oktober, im Neuen Museum des Schloss, wird der Fokus auf das Thema "Zur Hölle mit Hölle - Theologische Überlegungen darüber, wie wir nun mit der Idee der Endzeiten umgehen" liegen.
